Generator(LLM),Prompt_Technique,Compilation,Project_ID,Class_Under_Test,Branch_Coverage%,Line_Coverage%,Method_Coverage%,Mutation_Score%,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Handling,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,run_id,shard_id,input_id,sample_id,project_id,sample_file,repository_url,repo_name,repo_owner,repo_folder,output_layout,experiment_dir,reports_dir,agent_name,model,generation_prompt_strategy,initial_failure_state,final_failure_state,best_candidate_state,initial_failure_origin,final_failure_origin,baseline_state,baseline_error_signatures,repair_attempts,regeneration_attempts,total_llm_attempts,llm_input_tokens,llm_output_tokens,llm_total_tokens,llm_call_count,token_usage_by_prompt,build_attempts,repair_status,initial_repair_prompt_strategy,final_repair_prompt_strategy,prompt_switch_count,rollback_count,repeated_error_signature,repeated_code_detected,no_progress_count,repair_stopped_reason,regenerated_after_repair_fail,target_test_passed,module_tests_passed,started_at,finished_at,target_passed_at,target_pass_elapsed_seconds,module_passed_at,module_pass_elapsed_seconds,first_passed_at,first_pass_elapsed_seconds,new_module_failures,existing_baseline_failures,best_candidate_hash,experiment_workspace,workspace_deleted,repo_cache_path,repo_cache_deleted,checkpoint_directory,build_tool,module_path,focal_class,focal_class_path,generated_test_path,compilation,test_passed,test_fail_reason,compile_errors,test_failures,test_errors,coverage_branch,coverage_line,coverage_method,mutation_score,mutations_total,mutations_killed,mutations_survived,test_smell_total,test_smell_details,elapsed_seconds,error,java_version,java_home,java_selection_reason,coverage_error,mutation_error,smell_error
Qwen-2.5-7b-v2,zero-shot-project-aware,True,102452115,OneWayTrack,,,,,1,,,,,,,,,,,,,,,,,,,,,,20260711-145955-286959,repo_shard_00,102452115_158,102452115_158,102452115,/home/cuongpv/ARROW/classes2test/dataset/102452115/102452115_158.json,https://github.com/fabianishere/broccoli,broccoli,fabianishere,102452115,repo_sample,/home/cuongpv/ARROW/ARROW/runs/102452115/102452115_158/Qwen-2.5-7b-v2/zero-shot-project-aware,/home/cuongpv/ARROW/ARROW/runs/102452115/102452115_158/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot-project-aware,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,,UNKNOWN,UNKNOWN,MODULE_TESTS_PASSED,,,,,3912,429,4341,1,"{'generation:zero-shot-project-aware': {'input_tokens': 3912, 'output_tokens': 429, 'total_tokens': 4341, 'calls': 1}}",,NOT_NEEDED,,,,,,,,,,True,True,2026-07-11T10:42:11.475070+00:00,2026-07-11T10:43:20.246418+00:00,2026-07-11T10:43:17.518881+00:00,66.045,2026-07-11T10:43:20.246003+00:00,68.772,2026-07-11T10:43:17.518881+00:00,66.045,,,,/home/cuongpv/ARROW/ARROW/runs/102452115/102452115_158/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace,True,/home/cuongpv/ARROW/ARROW/repos/102452115,False,,gradle,broccoli-core,OneWayTrack,broccoli-core/src/main/java/nl/tudelft/broccoli/core/track/OneWayTrack.java,/home/cuongpv/ARROW/ARROW/runs/102452115/102452115_158/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace/broccoli-core/src/test/java/nl/tudelft/broccoli/core/track/OneWayTrackTest_912dd821.java,True,True,,0,0,0,,,,,,,,,,68.772,,unknown,/home/cuongpv/ARROW/Java-version/java-8,no project java version detected; using build.java_default,,,
Qwen-2.5-7b-v2,few-shot,False,102452115,OneWayTrack,,,,,8,,,,,,,,,,,,,,,,,,,,,,20260711-145955-286959,repo_shard_00,102452115_158,102452115_158,102452115,/home/cuongpv/ARROW/classes2test/dataset/102452115/102452115_158.json,https://github.com/fabianishere/broccoli,broccoli,fabianishere,102452115,repo_sample,/home/cuongpv/ARROW/ARROW/runs/102452115/102452115_158/Qwen-2.5-7b-v2/few-shot,/home/cuongpv/ARROW/ARROW/runs/102452115/102452115_158/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,few-shot,COMPILE_FAILED,COMPILE_FAILED,COMPILE_FAILED,GENERATED_TEST,GENERATED_TEST,,,3,1,4,24274,2837,27111,5,"{'generation:few-shot': {'input_tokens': 3881, 'output_tokens': 796, 'total_tokens': 4677, 'calls': 1}, 'repair:compile-error-focused': {'input_tokens': 5511, 'output_tokens': 540, 'total_tokens': 6051, 'calls': 1}, 'repair:dependency-aware': {'input_tokens': 5509, 'output_tokens': 540, 'total_tokens': 6049, 'calls': 1}, 'repair:minimal-test': {'input_tokens': 5523, 'output_tokens': 540, 'total_tokens': 6063, 'calls': 1}, 'regeneration': {'input_tokens': 3850, 'output_tokens': 421, 'total_tokens': 4271, 'calls': 1}}",1,REGENERATED,compile-error-focused,minimal-test,3,3,True,True,0,regeneration_exhausted,True,False,False,2026-07-11T10:43:20.269969+00:00,2026-07-11T10:50:27.386684+00:00,,,,,,,,,a7c1036f3770a942ccf96f0dc2170048323f1ad16bf63f0d43e4d337c473c158,/home/cuongpv/ARROW/ARROW/runs/102452115/102452115_158/Qwen-2.5-7b-v2/few-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/102452115,False,/home/cuongpv/ARROW/ARROW/runs/102452115/102452115_158/Qwen-2.5-7b-v2/few-shot/repair/checkpoints,gradle,broccoli-core,OneWayTrack,broccoli-core/src/main/java/nl/tudelft/broccoli/core/track/OneWayTrack.java,/home/cuongpv/ARROW/ARROW/runs/102452115/102452115_158/Qwen-2.5-7b-v2/few-shot/workspace/broccoli-core/src/test/java/nl/tudelft/broccoli/core/track/OneWayTrackTest_c6b22762.java,False,False,,,,,,,,,,,,,,427.117,,unknown,/home/cuongpv/ARROW/Java-version/java-8,no project java version detected; using build.java_default,,,
Qwen-2.5-7b-v2,zero-shot,False,102452115,OneWayTrack,,,,,8,,,,,,,,,,,,,,,,,,,,,,20260711-195127-177592,repo_shard_00,102452115_158,102452115_158,102452115,/home/cuongpv/ARROW/classes2test/dataset/102452115/102452115_158.json,https://github.com/fabianishere/broccoli,broccoli,fabianishere,102452115,repo_sample,/home/cuongpv/ARROW/ARROW/runs/102452115/102452115_158/Qwen-2.5-7b-v2/zero-shot,/home/cuongpv/ARROW/ARROW/runs/102452115/102452115_158/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot,COMPILE_FAILED,COMPILE_FAILED,COMPILE_FAILED,GENERATED_TEST,GENERATED_TEST,,,3,1,4,13861,2837,16698,5,"{'generation:zero-shot': {'input_tokens': 3867, 'output_tokens': 796, 'total_tokens': 4663, 'calls': 1}, 'repair:compile-error-focused': {'input_tokens': 2044, 'output_tokens': 540, 'total_tokens': 2584, 'calls': 1}, 'repair:dependency-aware': {'input_tokens': 2042, 'output_tokens': 540, 'total_tokens': 2582, 'calls': 1}, 'repair:minimal-test': {'input_tokens': 2057, 'output_tokens': 540, 'total_tokens': 2597, 'calls': 1}, 'regeneration': {'input_tokens': 3851, 'output_tokens': 421, 'total_tokens': 4272, 'calls': 1}}",1,REGENERATED,compile-error-focused,minimal-test,3,3,True,True,0,regeneration_exhausted,True,False,False,2026-07-11T14:30:01.248691+00:00,2026-07-11T14:36:21.939493+00:00,,,,,,,,,8f5af177a8f3a0b10c3bbd73f0b992089c95eba1a31d5ecf034b1b6f8a56fdf6,/home/cuongpv/ARROW/ARROW/runs/102452115/102452115_158/Qwen-2.5-7b-v2/zero-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/102452115,False,/home/cuongpv/ARROW/ARROW/runs/102452115/102452115_158/Qwen-2.5-7b-v2/zero-shot/repair/checkpoints,gradle,broccoli-core,OneWayTrack,broccoli-core/src/main/java/nl/tudelft/broccoli/core/track/OneWayTrack.java,/home/cuongpv/ARROW/ARROW/runs/102452115/102452115_158/Qwen-2.5-7b-v2/zero-shot/workspace/broccoli-core/src/test/java/nl/tudelft/broccoli/core/track/OneWayTrackTest_f26c6054.java,False,False,,,,,,,,,,,,,,380.692,,unknown,/home/cuongpv/ARROW/Java-version/java-8,Gradle 4.1 requires compatible JDK 8; matched build.java_homes.java-8,,,
Qwen-2.5-7b-v2,zero-shot,True,1025574,ToolSpec,,,,,1,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,1025574_3,1025574_3,1025574,/home/cuongpv/ARROW/classes2test/dataset/1025574/1025574_3.json,https://github.com/opf-labs/planets-contrib,planets-contrib,opf-labs,1025574,repo_sample,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/Qwen-2.5-7b-v2/zero-shot,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot,ASSERTION_FAILED,ASSERTION_FAILED,,BUILD_CONFIGURATION,BUILD_CONFIGURATION,ASSERTION_FAILED,[[1;34minfo[m] [1;31mbuild failure[m,,,,2227,194,2421,1,"{'generation:zero-shot': {'input_tokens': 2227, 'output_tokens': 194, 'total_tokens': 2421, 'calls': 1}}",,FAILED,,,,,,,,,,False,False,2026-07-11T02:29:13.752537+00:00,2026-07-11T02:29:53.105398+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/Qwen-2.5-7b-v2/zero-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/1025574,False,,maven,clients/command,ToolSpec,clients/command/src/main/java/eu/planets_project/tools/ToolSpec.java,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/Qwen-2.5-7b-v2/zero-shot/workspace/clients/command/src/test/java/eu/planets_project/tools/ToolSpecTest_ce0ef8bd.java,True,False,[[1;34minfo[m] [1;31mbuild failure[m,0,0,0,,,,,,,,,,39.354,,5,/home/cuongpv/ARROW/Java-version/java-17,JDK 5 not mapped; using build.java_default,,,
Qwen-2.5-7b-v2,zero-shot-project-aware,True,1025574,ToolSpec,,,,,1,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,1025574_3,1025574_3,1025574,/home/cuongpv/ARROW/classes2test/dataset/1025574/1025574_3.json,https://github.com/opf-labs/planets-contrib,planets-contrib,opf-labs,1025574,repo_sample,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/Qwen-2.5-7b-v2/zero-shot-project-aware,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot-project-aware,ASSERTION_FAILED,ASSERTION_FAILED,,BUILD_CONFIGURATION,BUILD_CONFIGURATION,ASSERTION_FAILED,"[[1;34minfo[m] [1;31mbuild failure[m|[[1;31merror[m] failed to execute goal on project [36mcommand[m: [1;31mcould not resolve dependencies for project planets-contrib.clients:command:jar:<n>.0.1-snapshot: failure to find com.sun.istack:istack-commons-runtime:jar:<n>.1 in https:/<path> was cached in the local repository, resolution",,,,2276,196,2472,1,"{'generation:zero-shot-project-aware': {'input_tokens': 2276, 'output_tokens': 196, 'total_tokens': 2472, 'calls': 1}}",,FAILED,,,,,,,,,,False,False,2026-07-11T02:29:53.150992+00:00,2026-07-11T02:30:26.072744+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace,True,/home/cuongpv/ARROW/ARROW/repos/1025574,False,,maven,clients/command,ToolSpec,clients/command/src/main/java/eu/planets_project/tools/ToolSpec.java,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace/clients/command/src/test/java/eu/planets_project/tools/ToolSpecTest_cbc8e385.java,True,False,[[1;34minfo[m] [1;31mbuild failure[m,0,0,0,,,,,,,,,,32.923,,5,/home/cuongpv/ARROW/Java-version/java-17,JDK 5 not mapped; using build.java_default,,,
Qwen-2.5-7b-v2,few-shot,True,1025574,ToolSpec,,,,,1,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,1025574_3,1025574_3,1025574,/home/cuongpv/ARROW/classes2test/dataset/1025574/1025574_3.json,https://github.com/opf-labs/planets-contrib,planets-contrib,opf-labs,1025574,repo_sample,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/Qwen-2.5-7b-v2/few-shot,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,few-shot,ASSERTION_FAILED,ASSERTION_FAILED,,BUILD_CONFIGURATION,BUILD_CONFIGURATION,ASSERTION_FAILED,"[[1;34minfo[m] [1;31mbuild failure[m|[[1;31merror[m] failed to execute goal on project [36mcommand[m: [1;31mcould not resolve dependencies for project planets-contrib.clients:command:jar:<n>.0.1-snapshot: failure to find com.sun.istack:istack-commons-runtime:jar:<n>.1 in https:/<path> was cached in the local repository, resolution",,,,2243,195,2438,1,"{'generation:few-shot': {'input_tokens': 2243, 'output_tokens': 195, 'total_tokens': 2438, 'calls': 1}}",,FAILED,,,,,,,,,,False,False,2026-07-11T02:30:26.125174+00:00,2026-07-11T02:30:59.926790+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/Qwen-2.5-7b-v2/few-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/1025574,False,,maven,clients/command,ToolSpec,clients/command/src/main/java/eu/planets_project/tools/ToolSpec.java,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/Qwen-2.5-7b-v2/few-shot/workspace/clients/command/src/test/java/eu/planets_project/tools/ToolSpecTest_ca5bb334.java,True,False,[[1;34minfo[m] [1;31mbuild failure[m,0,0,0,,,,,,,,,,33.802,,5,/home/cuongpv/ARROW/Java-version/java-17,JDK 5 not mapped; using build.java_default,,,
Qwen-2.5-7b-v2,zero-shot,False,1025574,ToolSpec,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-145955-286959,repo_shard_00,1025574_3,1025574_3,1025574,/home/cuongpv/ARROW/classes2test/dataset/1025574/1025574_3.json,https://github.com/opf-labs/planets-contrib,planets-contrib,opf-labs,1025574,repo_sample,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/Qwen-2.5-7b-v2/zero-shot,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot,ASSERTION_FAILED,ASSERTION_FAILED,,BUILD_CONFIGURATION,BUILD_CONFIGURATION,ASSERTION_FAILED,"[[1;34minfo[m] [1;31mbuild failure[m|[[1;31merror[m] failed to execute goal on project [36mcommand[m: [1;31mcould not resolve dependencies for project planets-contrib.clients:command:jar:<n>.0.1-snapshot: failure to find com.sun.istack:istack-commons-runtime:jar:<n>.1 in https:/<path> was cached in the local repository, resolution",,,,0,0,0,0,{},,EXISTING_PROJECT_FAILURE,,,,,,,,existing_project_failure,,False,False,2026-07-11T10:50:27.425078+00:00,2026-07-11T10:50:29.610550+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/Qwen-2.5-7b-v2/zero-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/1025574,False,,maven,clients/command,ToolSpec,clients/command/src/main/java/eu/planets_project/tools/ToolSpec.java,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/Qwen-2.5-7b-v2/zero-shot/workspace/clients/command/src/test/java/eu/planets_project/tools/ToolSpecTest_8f4e578f.java,False,False,[[1;34minfo[m] [1;31mbuild failure[m,0,0,0,,,,,,,,,,2.187,,5,/home/cuongpv/ARROW/Java-version/java-8,using compatible JDK 8 from build.java_homes.java-8 for Java 5,,,
Qwen-2.5-7b-v2,zero-shot-project-aware,False,1025574,ToolSpec,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-145955-286959,repo_shard_00,1025574_3,1025574_3,1025574,/home/cuongpv/ARROW/classes2test/dataset/1025574/1025574_3.json,https://github.com/opf-labs/planets-contrib,planets-contrib,opf-labs,1025574,repo_sample,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/Qwen-2.5-7b-v2/zero-shot-project-aware,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot-project-aware,ASSERTION_FAILED,ASSERTION_FAILED,,BUILD_CONFIGURATION,BUILD_CONFIGURATION,ASSERTION_FAILED,"[[1;34minfo[m] [1;31mbuild failure[m|[[1;31merror[m] failed to execute goal on project [36mcommand[m: [1;31mcould not resolve dependencies for project planets-contrib.clients:command:jar:<n>.0.1-snapshot: failure to find com.sun.istack:istack-commons-runtime:jar:<n>.1 in https:/<path> was cached in the local repository, resolution",,,,0,0,0,0,{},,EXISTING_PROJECT_FAILURE,,,,,,,,existing_project_failure,,False,False,2026-07-11T10:50:29.662842+00:00,2026-07-11T10:50:31.746523+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace,True,/home/cuongpv/ARROW/ARROW/repos/1025574,False,,maven,clients/command,ToolSpec,clients/command/src/main/java/eu/planets_project/tools/ToolSpec.java,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace/clients/command/src/test/java/eu/planets_project/tools/ToolSpecTest_f20ecdaf.java,False,False,[[1;34minfo[m] [1;31mbuild failure[m,0,0,0,,,,,,,,,,2.084,,5,/home/cuongpv/ARROW/Java-version/java-8,using compatible JDK 8 from build.java_homes.java-8 for Java 5,,,
Qwen-2.5-7b-v2,few-shot,False,1025574,ToolSpec,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-145955-286959,repo_shard_00,1025574_3,1025574_3,1025574,/home/cuongpv/ARROW/classes2test/dataset/1025574/1025574_3.json,https://github.com/opf-labs/planets-contrib,planets-contrib,opf-labs,1025574,repo_sample,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/Qwen-2.5-7b-v2/few-shot,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,few-shot,ASSERTION_FAILED,ASSERTION_FAILED,,BUILD_CONFIGURATION,BUILD_CONFIGURATION,ASSERTION_FAILED,"[[1;34minfo[m] [1;31mbuild failure[m|[[1;31merror[m] failed to execute goal on project [36mcommand[m: [1;31mcould not resolve dependencies for project planets-contrib.clients:command:jar:<n>.0.1-snapshot: failure to find com.sun.istack:istack-commons-runtime:jar:<n>.1 in https:/<path> was cached in the local repository, resolution",,,,0,0,0,0,{},,EXISTING_PROJECT_FAILURE,,,,,,,,existing_project_failure,,False,False,2026-07-11T10:50:31.809262+00:00,2026-07-11T10:50:34.037965+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/Qwen-2.5-7b-v2/few-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/1025574,False,,maven,clients/command,ToolSpec,clients/command/src/main/java/eu/planets_project/tools/ToolSpec.java,/home/cuongpv/ARROW/ARROW/runs/1025574/1025574_3/Qwen-2.5-7b-v2/few-shot/workspace/clients/command/src/test/java/eu/planets_project/tools/ToolSpecTest_cc1af779.java,False,False,[[1;34minfo[m] [1;31mbuild failure[m,0,0,0,,,,,,,,,,2.23,,5,/home/cuongpv/ARROW/Java-version/java-8,using compatible JDK 8 from build.java_homes.java-8 for Java 5,,,
Qwen-2.5-7b-v2,zero-shot,False,102608940,PortfolioServiceImpl,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,102608940_4,102608940_4,102608940,/home/cuongpv/ARROW/classes2test/dataset/102608940/102608940_4.json,https://github.com/cescoffier/vertx-kubernetes-workshop,vertx-kubernetes-workshop,cescoffier,102608940,repo_sample,/home/cuongpv/ARROW/ARROW/runs/102608940/102608940_4/Qwen-2.5-7b-v2/zero-shot,/home/cuongpv/ARROW/ARROW/runs/102608940/102608940_4/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot,COMPILE_FAILED,COMPILE_FAILED,,BUILD_CONFIGURATION,BUILD_CONFIGURATION,COMPILE_FAILED,[error] failed to execute goal org.jetbrains.kotlin:kotlin-maven-plugin:<n>.1.51:compile (default) on project portfolio-service: compilation failure|warning: io.vertx.codegen.codegen - processed element io.vertx.workshop.portfolio.impl.portfolioserviceimpl is in an implementation package|warning: io.vertx.codegen.codegen - processed element io.vertx.workshop.portfolio.impl.portfolioverticle is in an implementation package|warning: io.vertx.codegen.codegen - processed element io.vertx.workshop.portfolio.impl.portfolioserviceimpl is in an implementation package|warning: io.vertx.codegen.codegen - processed element io.vertx.workshop.portfolio.impl.portfolioverticle is in an implementation package,,,,0,0,0,0,{},,EXISTING_PROJECT_FAILURE,,,,,,,,existing_project_failure,,False,False,2026-07-11T02:30:59.963049+00:00,2026-07-11T02:31:18.844543+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/102608940/102608940_4/Qwen-2.5-7b-v2/zero-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/102608940,False,,maven,portfolio-service,PortfolioServiceImpl,portfolio-service/src/main/java/io/vertx/workshop/portfolio/impl/PortfolioServiceImpl.java,/home/cuongpv/ARROW/ARROW/runs/102608940/102608940_4/Qwen-2.5-7b-v2/zero-shot/workspace/portfolio-service/src/test/java/io/vertx/workshop/portfolio/impl/PortfolioServiceImplTest_2510a98e.java,False,False,[error] failed to execute goal org.jetbrains.kotlin:kotlin-maven-plugin:<n>.1.51:compile (default) on project portfolio-service: compilation failure,5,0,0,,,,,,,,,,18.882,,${project.basedir}/src/main/generated,/home/cuongpv/ARROW/Java-version/java-17,JDK ${project.basedir}/src/main/generated not mapped; using build.java_default,,,
Qwen-2.5-7b-v2,zero-shot-project-aware,False,102608940,PortfolioServiceImpl,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,102608940_4,102608940_4,102608940,/home/cuongpv/ARROW/classes2test/dataset/102608940/102608940_4.json,https://github.com/cescoffier/vertx-kubernetes-workshop,vertx-kubernetes-workshop,cescoffier,102608940,repo_sample,/home/cuongpv/ARROW/ARROW/runs/102608940/102608940_4/Qwen-2.5-7b-v2/zero-shot-project-aware,/home/cuongpv/ARROW/ARROW/runs/102608940/102608940_4/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,zero-shot-project-aware,COMPILE_FAILED,COMPILE_FAILED,,BUILD_CONFIGURATION,BUILD_CONFIGURATION,COMPILE_FAILED,[error] failed to execute goal org.jetbrains.kotlin:kotlin-maven-plugin:<n>.1.51:compile (default) on project portfolio-service: compilation failure|warning: io.vertx.codegen.codegen - processed element io.vertx.workshop.portfolio.impl.portfolioserviceimpl is in an implementation package|warning: io.vertx.codegen.codegen - processed element io.vertx.workshop.portfolio.impl.portfolioverticle is in an implementation package|warning: io.vertx.codegen.codegen - processed element io.vertx.workshop.portfolio.impl.portfolioserviceimpl is in an implementation package|warning: io.vertx.codegen.codegen - processed element io.vertx.workshop.portfolio.impl.portfolioverticle is in an implementation package,,,,0,0,0,0,{},,EXISTING_PROJECT_FAILURE,,,,,,,,existing_project_failure,,False,False,2026-07-11T02:31:18.873978+00:00,2026-07-11T02:31:27.466740+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/102608940/102608940_4/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace,True,/home/cuongpv/ARROW/ARROW/repos/102608940,False,,maven,portfolio-service,PortfolioServiceImpl,portfolio-service/src/main/java/io/vertx/workshop/portfolio/impl/PortfolioServiceImpl.java,/home/cuongpv/ARROW/ARROW/runs/102608940/102608940_4/Qwen-2.5-7b-v2/zero-shot-project-aware/workspace/portfolio-service/src/test/java/io/vertx/workshop/portfolio/impl/PortfolioServiceImplTest_df0f1dfd.java,False,False,[error] failed to execute goal org.jetbrains.kotlin:kotlin-maven-plugin:<n>.1.51:compile (default) on project portfolio-service: compilation failure,5,0,0,,,,,,,,,,8.594,,${project.basedir}/src/main/generated,/home/cuongpv/ARROW/Java-version/java-17,JDK ${project.basedir}/src/main/generated not mapped; using build.java_default,,,
Qwen-2.5-7b-v2,few-shot,False,102608940,PortfolioServiceImpl,,,,,,,,,,,,,,,,,,,,,,,,,,,20260711-041116,repo_shard_00,102608940_4,102608940_4,102608940,/home/cuongpv/ARROW/classes2test/dataset/102608940/102608940_4.json,https://github.com/cescoffier/vertx-kubernetes-workshop,vertx-kubernetes-workshop,cescoffier,102608940,repo_sample,/home/cuongpv/ARROW/ARROW/runs/102608940/102608940_4/Qwen-2.5-7b-v2/few-shot,/home/cuongpv/ARROW/ARROW/runs/102608940/102608940_4/reports,Qwen-2.5-7b-v2,ollama/Qwen-2.5-7b-v2,few-shot,COMPILE_FAILED,COMPILE_FAILED,,BUILD_CONFIGURATION,BUILD_CONFIGURATION,COMPILE_FAILED,[error] failed to execute goal org.jetbrains.kotlin:kotlin-maven-plugin:<n>.1.51:compile (default) on project portfolio-service: compilation failure|warning: io.vertx.codegen.codegen - processed element io.vertx.workshop.portfolio.impl.portfolioserviceimpl is in an implementation package|warning: io.vertx.codegen.codegen - processed element io.vertx.workshop.portfolio.impl.portfolioverticle is in an implementation package|warning: io.vertx.codegen.codegen - processed element io.vertx.workshop.portfolio.impl.portfolioverticle is in an implementation package|warning: io.vertx.codegen.codegen - processed element io.vertx.workshop.portfolio.impl.portfolioserviceimpl is in an implementation package,,,,0,0,0,0,{},,EXISTING_PROJECT_FAILURE,,,,,,,,existing_project_failure,,False,False,2026-07-11T02:31:27.495199+00:00,2026-07-11T02:31:36.258547+00:00,,,,,,,,,,/home/cuongpv/ARROW/ARROW/runs/102608940/102608940_4/Qwen-2.5-7b-v2/few-shot/workspace,True,/home/cuongpv/ARROW/ARROW/repos/102608940,False,,maven,portfolio-service,PortfolioServiceImpl,portfolio-service/src/main/java/io/vertx/workshop/portfolio/impl/PortfolioServiceImpl.java,/home/cuongpv/ARROW/ARROW/runs/102608940/102608940_4/Qwen-2.5-7b-v2/few-shot/workspace/portfolio-service/src/test/java/io/vertx/workshop/portfolio/impl/PortfolioServiceImplTest_9d0f7e05.java,False,False,[error] failed to execute goal org.jetbrains.kotlin:kotlin-maven-plugin:<n>.1.51:compile (default) on project portfolio-service: compilation failure,5,0,0,,,,,,,,,,8.765,,${project.basedir}/src/main/generated,/home/cuongpv/ARROW/Java-version/java-17,JDK ${project.basedir}/src/main/generated not mapped; using build.java_default,,,
